Order,Component,Type
3727,訴え,word
3728,彼は僕の訴えを聞こうとしなかった。,sentence
3729,御存知,word
3730,あなたがこの機械の使い方を一番よくご存じでしょう。,sentence
3731,罷,kanji
3732,診断,word
3733,お医者さんはトムを診断した。,sentence
3734,測る,word
3735,その長さを測れますか。,sentence
3736,膚,kanji
3737,診療,word
3738,診療予約を取ってもらえますか。,sentence
3739,空腹,word
3740,その犬は空腹に違いない。,sentence
3741,詐欺,word
3742,これは何かの詐欺なのでしょうか？,sentence
3743,作法,word
3744,彼らは君の悪い作法に腹をたてている。,sentence
3745,評判,word
3746,あれらの音楽家の評判は最高ではない。,sentence
3747,分別,word
3748,あなたは物事の分別がつかなくなったのか。,sentence
3749,蔽,kanji
3750,認可,word
3751,この計画はまだ委員会から認可されていない。,sentence
3752,チェス,word
3753,あなたはチェスがしたいのかもしれないと思ってました。,sentence
3754,読書,word
3755,いつだって読書の時間は見つけられる。,sentence
3756,頂上,word
3757,この古い車が丘の頂上までうまく登っていけるとは思わない。,sentence
3758,調子,word
3759,「今朝は調子はいかがですか」「かなりいいですよ、ありがとう」,sentence
3760,午前中,word
3761,これからは、午前中に勉強しようよ。,sentence
3762,諾,kanji
3763,論争,word
3764,こういう論争は終わりにしなければならない。,sentence
3765,ヤニー,sentence-component
3766,「お名前は何ですか？」「ヤニー」,sentence
3767,謁,kanji
3768,論理,word
3769,それは論理が要求することに従っている。,sentence
3770,丵,kanji
3771,鑿,kanji
3772,鑿,word
3773,のみ,word
3774,この原則は子供にのみ適用される。,sentence
3775,賓,kanji
3776,㐮,kanji
3777,譲,kanji
3778,譲歩,word
3779,もの,word
3780,「お前のこと、好きな奴なんていないよ」「そんなことないもん！」,sentence
3781,賜,kanji
3782,豊富,word
3783,あの国は石油が豊富だ。,sentence
3784,非,word
3785,トムが言ってることも、無きにしも非ず。でもね、メアリーが言ってることの方が筋が通ってるよね。,sentence
3786,負け,word
3787,あいつら、ついに負けを認めたよ。,sentence
3788,称賛,word
3789,あなたの決心を賞賛しないようなものはほとんどいない。,sentence
3790,賦,kanji
3791,買収,word
3792,どんな人でも買収できるものだ。,sentence
3793,米国,word
3794,この小説は米国の作家によって書かれた。,sentence
3795,賭,kanji
3796,贈る,word
3797,あなたに人形をお贈りします。,sentence
3798,生じる,word
3799,あなたが私の指示に従わなかっただけでその問題は生じたのです。,sentence
3800,趣味,word
3801,あなたにはたくさんの趣味がありますか。,sentence
3802,ぐっすり,word
3803,ぐっすり寝たよ。,sentence
3804,路上,word
3805,一度彼女に路上で会ったことを覚えている。,sentence
3806,たって,word
3807,あの人たちが何言ったって、別に気にならないよ。,sentence
3808,踪,kanji
3809,軌道,word
3810,われわれの計画は彼がくるまで軌道に乗らなかった。,sentence
3811,要する,word
3812,この計画は秘密を要する。,sentence
3813,軍人,word
3814,久し振り,word
3815,「トム久しぶり！ ちょっと太った？」「うん、最近全然運動できてないんだ」,sentence
3816,輪,word
3817,親子は久しぶりにあった。,sentence
3818,リスト,word
3819,トムはメアリーに一輪のバラを贈った。,sentence
3820,遵,kanji
3821,あなたの名前はリストからはずされた。,sentence
3822,追い込む,word
3823,僕は追い込まれると一番仕事をする。,sentence
3824,頼り,word
3825,あいつは頼りになるぞ。,sentence
3826,西(⻃),kanji-variant
3827,遷,kanji
3828,追及,word
3829,蹴,kanji
3830,蹴る,word
3831,けってドアを開けるな。,sentence
3832,鋭,kanji
3833,親友,word
3834,あなたの親友の名前はなあに？,sentence
3835,鋳,kanji
3836,連日,word
3837,欠ける,word
3838,この机は足が一本欠けている。,sentence
3839,閲,kanji
3840,達成,word
3841,あなたが死ぬまでに何が何でも達成したいことはなんですか？,sentence
3842,勘定,word
3843,おまえの上着は私の勘定につけておきなさい。,sentence
3844,選出,word
3845,マイクは議長に選出された。,sentence
3846,謎,kanji
3847,謎,word
3848,このなぞを解けますか。,sentence
3849,餓,kanji
3850,避難,word
3851,あぁ、避難所があったらなぁ。,sentence
3852,飛ばす,word
3853,すごい勢いで飛ばしてるよ。,sentence
3854,都心,word
3855,料,word
3856,駒,kanji
3857,配当,word
3858,その会社の株は高配当だ。,sentence
3859,危うい,word
3860,あの子供はあやうく溺れるところだった。,sentence
3861,酸化,word
3862,ピアニスト,word
3863,そのピアニストは皆に知られている。,sentence
3864,儒,kanji
3865,鎖,kanji
3866,閉鎖,word
3867,この美術館は5年間も閉鎖されたままだ。,sentence
3868,大学生,word
3869,あなたは大学生の頃はそうしてたもの。,sentence
3870,凝,kanji
3871,陸,word
3872,君はいわば陸に上がった魚のようなものだ。,sentence
3873,触る,word
3874,この壁は触ると冷たい感じがする。,sentence
3875,貇,kanji
3876,墾,kanji
3877,陸上,word
3878,満ちる,word
3879,あいみつ取るべきだね。,sentence
3880,亶,kanji
3881,壇,kanji
3882,電波,word
3883,「この時計合ってるの？」「合ってるはずだよ。電波時計だもん」,sentence
3884,夕飯,word
3885,ごめん！今日夕飯準備してないんだ。疲れて、それどころじゃなかったの。,sentence
3886,壌,kanji
3887,革新,word
3888,追い掛ける,word
3889,この猫はネズミを追いかけない。,sentence
3890,嬢,kanji
3891,順位,word
3892,揺れる,word
3893,バスは上下に激しく揺れた。,sentence
3894,憩,kanji
3895,同然,word
3896,あんな奴に金を貸すなんて、金を捨てるも同然だ。,sentence
3897,駐車場,word
3898,その駐車場は無料だ。,sentence
3899,教,sentence-component
3900,憾,kanji
3901,騒,kanji
3902,騒ぎ,word
3903,いったいこの騒ぎはどうしたというのだ。,sentence
3904,お気に入り,word
3905,あなたのお気に入りのテレビ番組は何ですか。,sentence
3906,懐,kanji
3907,お茶,word
3908,サミ,sentence-component
3909,サミさんの運転は下手です。,sentence
3910,雍,kanji
3911,擁,kanji
3912,一瞬,word
3913,ある手紙で彼は、「人生は一瞬の夢に過ぎない」と言っている。,sentence
3914,態々,word
3915,この雨の中、わざわざ来てもらってありがとう。,sentence
3916,曇,kanji
3917,一面,word
3918,こんな歌を残している明治天皇の一面を知っている日本人は少ないのではないだろうか。,sentence
3919,トランプ,word
3920,「トランプしたいなあ。」「私も。」,sentence
3921,罒,kanji
3922,蜀,kanji
3923,濁,kanji
3924,上司,word
3925,あなたの上司の計画はいかがですか。,sentence
3926,割れる,word
3927,この窓は一ヶ月割れたままになっている。,sentence
3928,濃,kanji
3929,上空,word
3930,その飛行機は富士山の上空を飛んだ。,sentence
3931,たら,word
3932,うちの父ったら、夜私を一人で外へ出してくれないの。,sentence
3933,畄,kanji
3934,獣,kanji
3935,不在,word
3936,あなたが不在の間、誰があなたの猫の世話をするのか。,sentence
3937,蝦,kanji
3938,蝦,word
3939,えびは私の体に合わない。,sentence
3940,蛤,kanji
3941,蛤,word
3942,蛙,kanji
3943,蛙,word
3944,この池には以前蛙がたくさんいたものだった。,sentence
3945,かえる,word
3946,どんな事が起こっても考えをかえてはいけない。,sentence
3947,不良,word
3948,この不良少女をどうしよう。,sentence
3949,握る,word
3950,その写真の中であなたは私の手を握っている。,sentence
3951,世,word
3952,彼はその政党の指導権をにぎった。,sentence
3953,言い訳,word
3954,そして世はこの方によって造られた。,sentence
3955,稽,kanji
3956,あいつは君の言い訳には耳を貸さないと思うよ。,sentence
3957,世の中,word
3958,あんな奴のことは忘れなよ。あいつよりいい男なら、世の中にまだたくさんいるよ。,sentence
3959,朝御飯,word
3960,「明日朝ご飯どうしようか？ パンがいい、ご飯がいい？」「どっちでもいい」,sentence
3961,穏,kanji
3962,世間,word
3963,あなたは世間知らずですね。,sentence
3964,況して,word
3965,世間の思惑など気にするな。,sentence
3966,篤,kanji
3967,トムはいまや以前にもまして勤勉に働いている。,sentence
3968,中核,word
3969,譲る,word
3970,あなたは疲れている時も、老人に席をゆずれますか。,sentence
3971,緯,kanji
3972,中立,word
3973,可能性は中立か戦争かの二つに一つだ。,sentence
3974,代わる,word
3975,「今そっちにトムいる？」「いるよ。代わろうか？」「うん、お願い」「分かった、ちょっと待っててね。トム、メアリーが話したいって」,sentence
3976,緻,kanji
3977,主に,word
3978,すべて主にお返しします。,sentence
3979,暮れる,word
3980,あの場合どうしたらいいか途方に暮れました。,sentence
3981,縛,kanji
3982,主演,word
3983,主演は誰ですか。,sentence
3984,木目,word
3985,切,word
3986,切り,word
3987,きり,word
3988,あなたはどうして一人きりなのですか。,sentence
3989,逢,kanji
3990,縫,kanji
3991,重,word
3992,このバッグ重すぎだよ。,sentence
3993,二重,word
3994,下る,word
3995,あれはくだらない冗談だった。,sentence
3996,繁,kanji
3997,交付,word
3998,警察官,word
3999,あなたって、警察官になりたいの？,sentence
4000,彭,kanji
4001,膨,kanji
4002,人数,word
4003,人数は何人ですか。,sentence
4004,用いる,word
4005,この語は今では用いられない。,sentence
4006,膳,kanji
4007,付き合い,word
4008,つきあいでそのパーティーに出た。,sentence
4009,つい,word
4010,し、しまったぁ！つい口がすべった。,sentence
4011,薄,kanji
4012,以後,word
4013,それ以後彼女に会っていません。,sentence
4014,裏切る,word
4015,あいつ、裏切られたんだよ。,sentence
4016,薪,kanji
4017,体調,word
4018,あの日帰ったのは体調が悪かったからです。,sentence
4019,受かる,word
4020,あいつ、試験に受かったんだよ。,sentence
4021,薫,kanji
4022,何より,word
4023,バイク,word
4024,あのバイクはトムの？,sentence
4025,衡,kanji
4026,余地,word
4027,この企画には改善の余地がある。,sentence
4028,熊,word
4029,辞書にはまだ改造の余地がたくさんある。,sentence
4030,作者,word
4031,このように効率が悪いのは、熊の体が大きく、足が太いからである。このため、歩くと体が横に揺れるのだ。,sentence
4032,横切る,word
4033,お気に入りのカナダの作者は誰ですか？,sentence
4034,諧,kanji
4035,ねこが私のそばを丁度今横切った。,sentence
4036,依頼,word
4037,こちらがご依頼の書類です。,sentence
4038,顔色,word
4039,あの子はいつも顔色が悪いんだよ。,sentence
4040,便利,word
4041,「ねぇ、これ見て。便利そうじゃない？」「そうだね。買ってみたら？」「私、財布持ってないんだ」「じゃ、諦めなさい」,sentence
4042,今日は,word
4043,「こんにちは。」と、トムは笑顔で言った。,sentence
4044,咨,kanji
4045,諮,kanji
4046,信号,word
4047,2つ目の信号を左に曲がってください。,sentence
4048,侮辱,word
4049,あなたが彼を侮辱したので、彼はあなたに腹を立てています。,sentence
4050,謀,kanji
4051,値下げ,word
4052,あの店では商品を値下げして値段がつけてある。,sentence
4053,負傷,word
4054,その事故でかなり多くの人たちが負傷した。,sentence
4055,健全,word
4056,健全な経済には国際貿易が必要である。,sentence
4057,ガソリン,word
4058,この車はあまりガソリンを食わない。,sentence
4059,謡,kanji
4060,働き,word
4061,それは競争の働きではありませんか?,sentence
4062,1000000,sentence-component
4063,これは100万円の価値がある。,sentence
4064,兆し,word
4065,まだ目にみえる春の兆しはなかった。,sentence
4066,指導者,word
4067,その国が最も必要としているのは賢明な指導者である。,sentence
4068,先日,word
4069,こちらが先日のコンサートが開催された場所です。,sentence
4070,真面目,word
4071,こう見えても、私、真面目だったのよ。昔は......。,sentence
4072,光景,word
4073,あなたはその光景を見るべきである。,sentence
4074,姉さん,word
4075,あなたの姉さんが持っているのと同じ辞書が欲しい。,sentence
4076,醒,kanji
4077,全身,word
4078,全身すべてが耳だ。,sentence
4079,アジア,word
4080,アジアからの留学生は日本語同様に英語も話す。,sentence
4081,錠,kanji
4082,冠,word
4083,ここに冠がある。,sentence
4084,素早い,word
4085,あなたはあまりにも素早すぎる。,sentence
4086,錦,kanji
4087,冬季,word
4088,扱い,word
4089,あらゆる子供は赤ちゃん扱いされることに反対する。,sentence
4090,錬,kanji
4091,出来事,word
4092,あっと言う間の出来事でした。,sentence
4093,彼方,word
4094,あちらが私の待っていた人です。,sentence
4095,錮,kanji
4096,出生,word
4097,昨年は死者数より出生数が多かった。,sentence
4098,グラス,word
4099,このグラスを片付けてください。,sentence
4100,錯,kanji
4101,出荷,word
4102,もしも、すでに出荷されているのでしたらこのメールは無視してください。,sentence
4103,混む,word
4104,あのレストランはいつも混んでいる。,sentence
4105,隷,kanji
4106,分割,word
4107,クラスが大きすぎるので二つのより小さなグループに分割した。,sentence
4108,ジョーンズ,sentence-component
4109,あなたの留守の間にジョーンズさんとおっしゃる方が来られました。,sentence
4110,夾,kanji
4111,頰,kanji
4112,刑,word
4113,その,word
4114,これらのことは、相手の話の内容からというよりもむしろその話し方から知られることになるだろう。,sentence
4115,骸,kanji
4116,列島,word
4117,日本は列島であり、山が多く、森は殆どない。,sentence
4118,ノック,word
4119,だれかがドアをノックしたとき、２人は１時間ずっとダンスをしていたところだった。,sentence
4120,麺,kanji
4121,初期,word
4122,その作家の初期の作品はあまり知られていない。,sentence
4123,合衆,word-component
4124,合衆国,word
4125,どうして合衆国政府は人々が銃を持つことを許しているのだろう？,sentence
4126,判事,word
4127,判事には時間を止めれない。,sentence
4128,旧友,word
4129,ある日彼女と私は旧友を訪問した。,sentence
4130,赫,kanji
4131,嚇,kanji
4132,前後,word
4133,彼は首を前後に振りました。,sentence
4134,態と,word
4135,あいつ、わざと嘘ついたんだ。,sentence
4136,懇,kanji
4137,前進,word
4138,兵士は町へ向かって前進した。,sentence
4139,昼御飯,word
4140,「トム、なんで遅れちゃったの？」「昼ご飯を食べてたんだ」,sentence
4141,副,word
4142,作用,word
4143,原因と結果はお互い作用し合う。,sentence
4144,副作用,word
4145,この薬には悪い副作用はありません。,sentence
4146,ベルト,word
4147,お席のベルトをおしめ下さい。,sentence
4148,創立,word
4149,その大学はスミス氏によって創立された。,sentence
4150,費やす,word
4151,いい監督を探すのに3年費やしたが、見つからなかった。,sentence
4152,擬,kanji
4153,助手,word
4154,スミス教授と言えば、彼の助手は耳が遠い。,sentence
4155,界,word
4156,曖,kanji
4157,努める,word
4158,何よりもまず、老人に親切にするように努めなさい。,sentence
4159,極く,word
4160,ここでは暑い天気の続く期間はごく短い。,sentence
4161,濯,kanji
4162,動機,word
4163,あの人の動機が信用できなかった。,sentence
4164,演じる,word
4165,あなたたちの劇でその役を演じるのは誰ですか。,sentence
4166,燥,kanji
4167,ケイトは映画で主役を演じる機会を与えられました。,sentence
4168,務める,word
4169,上司がいないときには、いつもトムが代わりを務めた。,sentence
4170,墨,word
4171,メキシコ,word
4172,「君は日本人だと思ってた」「違うよ、僕はメキシコ人さ」,sentence
4173,爵,kanji
4174,包む,word
4175,きれいに包んでいただけますか。,sentence
4176,擤,kanji
4177,擤む,word
4178,かむ,word
4179,あなたに食べさせてくれる人の手をかむな。,sentence
4180,北東,word
4181,考え方,word
4182,こういう考え方って昔の人の考えだと思う。今の世代の人はこうは思わないと思うけど。,sentence
4183,瞭,kanji
4184,区域,word
4185,新しい貿易区域の計画はまだ実施の段階にありません。,sentence
4186,アリス,sentence-component
4187,「これらの本は誰のですか」「アリスのです」,sentence
4188,瞳,kanji
4189,半島,word
4190,健,sentence-component
4191,あなたと健とどちらが背が高いですか。,sentence
4192,矯,kanji
4193,南西,word
4194,精々,word
4195,あの婦人はせいぜい４０歳だ。,sentence
4196,礁,kanji
4197,単なる,word
4198,これは単なる夢だよ。,sentence
4199,アレルギー,word
4200,「僕、宿題アレルギーなんだ」「バカなこと言ってないで、ちゃんと宿題しなさい」,sentence
4201,単に,word
4202,ここでタバコを吸っていいとか駄目とかの問題じゃなくて、単に常識の問題でしょ？,sentence
4203,捧,kanji
4204,捧げる,word
4205,彼の兄はその活動に命を捧げた。,sentence
4206,印刷,word
4207,この本は来年印刷されるでしょう。,sentence
4208,恥じる,word
4209,あなたは恥じるべきだ。,sentence
4210,聴,kanji
4211,原作,word
4212,その映画は原作ほどおもしろくない。,sentence
4213,懶,kanji
4214,懶け者,word
4215,おまえは何という怠け者だろう。,sentence
4216,臆,kanji
4217,原稿,word
4218,ケン、私のスピーチの原稿を見てくれる暇ある？,sentence
4219,嘘吐き,word
4220,あなたは大嘘つきですね。,sentence
4221,謄,kanji
4222,参議,word
4223,参議院,word
4224,参議院はどんな改正案も通さなくても構わないようです。,sentence
4225,症,word
4226,メアリーは本当に心配症ね。,sentence
4227,謙,kanji
4228,取り扱い,word
4229,この事態は慎重な取り扱いを要する。,sentence
4230,費,word
4231,謹,kanji
4232,古代,word
4233,この習慣は古代から続いている。,sentence
4234,何歳,word
4235,「彼女は何才ですか」「１２才です」,sentence
4236,轄,kanji
4237,合理,word
4238,合理化,word
4239,濡,kanji
4240,濡れる,word
4241,「ひどい雨だね。濡れなかった？」「うん、大丈夫」,sentence
4242,醜,kanji
4243,名称,word
4244,ロック,word
4245,ほとんどの若者はロックが好きだと思う。,sentence
4246,鍋,kanji
4247,商売,word
4248,あなたが助けなかったら彼は商売に失敗していたでしょう。,sentence
4249,好く,word
4250,彼はその商売を都心に集中した。,sentence
4251,鍛,kanji
4252,あいつは誰にも好かれていない。だっていつもほらばかり吹いているから。,sentence
4253,噴火,word
4254,その火山は今年２度噴火した。,sentence
4255,酔っ払う,word
4256,「トムって酔っ払ってたの？」「多分、ちがうよ」,sentence
4257,四つ,word
4258,号,word
4259,これの１３号ってありますか？,sentence
4260,霜,kanji
4261,国土,word
4262,アメリカは国土が広く、人々はよく移動する。,sentence
4263,製,word
4264,この帽子はオーストラリア製です。,sentence
4265,頻,kanji
4266,国外,word
4267,彼は国内でも国外でも有名である。,sentence
4268,持ち主,word
4269,あなたが持ち主です。,sentence
4270,鮮,kanji
4271,国鉄,word
4272,ロープ,word
4273,おぼれかかっていた男はそのロープをしっかりとつかんだ。,sentence
4274,国際化,word
4275,幼い,word
4276,あの娘は幼い頃かわいかったと思う。,sentence
4277,濫,kanji
4278,塩,word
4279,「塩を取っていただけませんか」「はい、どうぞ」,sentence
4280,次々,word
4281,そして畑の中にたくさんの道路が次々とできました。,sentence
4282,墓,word
4283,あのお墓には誰が入っているのだろう。,sentence
4284,合図,word
4285,いつでも合図して。,sentence
4286,愈,kanji
4287,癒,kanji
4288,売り場,word
4289,CD売り場はどこですか？,sentence
4290,持ち上げる,word
4291,あなたはそれを持ち上げられるかい。,sentence
4292,外貨,word
4293,どこで外貨の交換をすることができますか。,sentence
4294,多額,word
4295,あなたの計画は多額の金を必要とします。,sentence
4296,外部,word
4297,彼は怪我の賠償として多額の金を受け取った。,sentence
4298,苺,kanji
4299,外部からの助言が必要かもしれません。,sentence
4300,苺,word
4301,あなたのイチゴ食べちゃった。,sentence
4302,穫,kanji
4303,夜間,word
4304,トムは夜間学校に通っている。,sentence
4305,芽出,word-component
4306,うー,word-component
4307,おー,word
4308,あなたのお名前とお電話番号、いただけますか？,sentence
4309,愛でる,word
4310,めでたい,word
4311,あいつは本当におめでたい人間だ。,sentence
4312,おめでとう,word
4313,あけましておめでとうございます。,sentence
4314,糧,kanji
4315,大胆,word
4316,その人達は大胆な発想をすべきだ。,sentence
4317,人込み,word
4318,この人込みを見ると東京の通りを思い出す。,sentence
4319,繕,kanji
4320,女王,word
4321,もう１分早かったら、女王が見られただろうに。,sentence
4322,繭,kanji
4323,学科,word
4324,あなたはどの学科が好きですか。,sentence
4325,加減,word
4326,いいかげんな話はやめろ。,sentence
4327,藍,kanji
4328,学長,word
4329,その大学の学長は辞職しそうである。,sentence
4330,業,word
4331,コンピューター業界は景気がいい。,sentence
4332,滕,kanji
4333,藤,kanji
4334,実用,word
4335,そのような技術は多くの実用が可能であろう。,sentence
4336,取り除く,word
4337,その人々は通りから雪を取り除こうとした。,sentence
4338,潘,kanji
4339,藩,kanji
4340,家事,word
4341,いつも家事任せっきりでごめんね。ありがとう。,sentence
4342,診察,word
4343,ある日彼は医者に診察してもらいに行った。,sentence
4344,襟,kanji
4345,宿泊,word
4346,ここに宿泊している人と話をしたいのですが。,sentence
4347,御客様,word
4348,お客さまを迎える前には、トイレの鍵がかかるかどうかもしっかりチェックして。,sentence
4349,富,word
4350,人生における成功とはかならずしも富の獲得と同じものではない。,sentence
4351,慌てる,word
4352,あわててやって間違うより、この仕事はゆっくり急がずにやるほうが良い。,sentence
4353,将軍,word
4354,将軍はその都市の攻撃を命じた。,sentence
4355,ルール,word
4356,あっ。すみません。それがルール違反になるとは知りませんでした。,sentence
4357,鎌,kanji
4358,小川,word
4359,「もしや、あなたは小川さんではありませんか？」「そうですが、何か？」,sentence
4360,強調,word
4361,この点は特に強調する価値がある。,sentence
4362,居住,word
4363,「居住外国人」とは、どういう意味ですか。,sentence
4364,a,sentence-component
4365,Aを取るために一生懸命頑張ってたもんだよ。,sentence
4366,鎮,kanji
4367,屋根,word
4368,あなたの家の屋根って、どんな色なの？,sentence
4369,立ち去る,word
4370,あなたは何よりもまずここを立ち去らなければならない。,sentence
4371,工学,word
4372,その大学生は工学を学んでいます。,sentence
4373,データ,word
4374,このデータがお役に立つといいのですが。,sentence
4375,咢,kanji
4376,顎,kanji
4377,左右,word
4378,ジムは横断する前に左右を見た。,sentence
4379,芝生,word
4380,ここの芝生に座りましょう。,sentence
4381,顕,kanji
4382,涼しい,word
4383,「散歩に行かない？」「もっと涼しくなってからにしようよ」,sentence
4384,騎,kanji
4385,席上,word
4386,記者の会見の席上で彼女はひどく泣いた。,sentence
4387,いえる,word-reading
4388,すべてを考慮に入れると、私たちはそれが悪いとはいえない。,sentence
4389,年々,word
4390,この市は年々人口が増加している。,sentence
4391,メンバー,word
4392,このままクラブのメンバーを続けたいと思うなら、君ははっきりと協力する姿勢をみせなければ駄目だ。,sentence
4393,瀬,kanji
4394,延期,word
4395,あなたは来週までイギリスへの出発を延期しなければならない。,sentence
4396,嵒,kanji
4397,癌,kanji
4398,癌,word
4399,あなたには癌があります。,sentence
4400,強気,word
4401,あまり強気になるなよ。,sentence
4402,減らす,word
4403,その国は輸入を減らそうとしている。,sentence
4404,爾,kanji
4405,璽,kanji
4406,当たり前,word
4407,ああ遊んでいては彼が試験に落ちるのも当たり前だ。,sentence
4408,停,sentence-component
4409,当分,word
4410,あなたは当分の間私のところにいても良い。,sentence
4411,停,word-component
4412,バス停,word
4413,あれがバス停ですよ。,sentence
4414,彫刻,word
4415,その彫刻は非常に貴重である。,sentence
4416,菓子,word
4417,この菓子を自由にお取り下さい。,sentence
4418,役所,word
4419,どなた,word
4420,「どなたか手伝って戴けませんか？」「はい。私でよろしければ。」,sentence
4421,艶,kanji
4422,往復,word
4423,この女性は、その往復を２０時間以内で終えた。,sentence
4424,雷,word
4425,あの夏は雷が多かった。,sentence
4426,澡,kanji
4427,藻,kanji
4428,待遇,word
4429,そうね。彼は家に来てから家族で一番の待遇を受けているわね。,sentence
4430,犯,word
4431,覇,kanji
4432,後ろ,word
4433,あなたがカーテンの後ろに隠れていることはわかっています。,sentence
4434,震える,word
4435,そして手が震えていました。,sentence
4436,譜,kanji
4437,後期,word
4438,後期が終わった。,sentence
4439,宝石,word
4440,これはなんと言う宝石ですか。,sentence
4441,応じる,word
4442,あなたの要求に応じることはできない。,sentence
4443,器,word
4444,竹内だけは招待に応じなかった。,sentence
4445,念頭,word
4446,彼女はあまり夢中になっていて周囲のことなど念頭になかった。,sentence
4447,率,word
4448,その都市の犯罪率が高いことは有名です。,sentence
4449,韻,kanji
4450,思い出,word
4451,この旅行はいい思い出になるでしょう。,sentence
4452,医,word
4453,貴重な思い出料としては安いものですよ。,sentence
4454,髄,kanji
4455,恋,word
4456,「彼は詩さえ贈ってくれたのよ」「恋の詩？」,sentence
4457,保つ,word
4458,この皿ではあまり熱を保てない。,sentence
4459,鯨,kanji
4460,恐怖,word
4461,あなたの最大の恐怖は何ですか。,sentence
4462,汚れる,word
4463,あなたの足、汚れてるわよ。,sentence
4464,鶏,kanji
4465,悲劇,word
4466,この悲劇の本当の原因は何ですか。,sentence
4467,狐,kanji
4468,狐,word
4469,きつねの尾はウサギのより長い。,sentence
4470,麓,kanji
4471,感動,word
4472,あなたは必ずその美しさに感動するだろう。,sentence
4473,火曜,word
4474,兄はシカゴからたいてい火曜の夜に私に電話をかけてくる。,sentence
4475,欄,kanji
4476,戦車,word
4477,早朝、戦車による戦闘が始まった。,sentence
4478,記入,word
4479,あなたの名前と住所を記入しなさい。,sentence
4480,拍手,word
4481,なんでみんな拍手してんの？,sentence
4482,タオル,word
4483,このタオル、変な臭いがする。,sentence
4484,醸,kanji
4485,指,word
4486,あなたの指きれいね。,sentence
4487,瑞,kanji
4488,瑞,word
4489,スイス,word
4490,これはスイス製ですか。,sentence
4491,鐘,kanji
4492,捕虜,word
4493,彼は捕虜になった。,sentence
4494,さす,word
4495,あなたのことをさして言っているのではない。,sentence
4496,騰,kanji
4497,控える,word
4498,あの男性は感じがよくありません。彼と付き合うのはお控えください。,sentence
4499,ジョギング,word
4500,いつものように彼は朝早く起き、ジョギングをした。,sentence
4501,艦,kanji
4502,掲載,word
4503,有能,word
4504,あなたが大変有能な方だと伺っております。,sentence
4505,提携,word
4506,その商社はあるアメリカの会社と提携すると言ううわさである。,sentence
4507,俄,kanji
4508,俄雨,word
4509,あまり遠くに行かない内ににわか雨にあった。,sentence
4510,露,kanji
4511,携帯,word
4512,「トム携帯何台持ってる？」「何台って、携帯ってそんな何台も持つもんなの？」「私は4台持ってるよ」「何のために？」,sentence
4513,25,sentence-component
4514,25ページの地図をご覧ください。,sentence
4515,操縦,word
4516,この自動車は操縦しやすい。,sentence
4517,前もって,word
4518,あなたには前もってお話ししますよ。,sentence
4519,放る,word
4520,「どうしたの」「少しほうっておいて。あなたには関係ないことなの」,sentence
4521,習得,word
4522,あなたが英語を習得するには長い時間がかかるだろう。,sentence
4523,鶴,kanji
4524,故郷,word
4525,あの故郷へ帰るんだ。,sentence
4526,そっくり,word
4527,あなたのそういうところ、お父さんにそっくりね。,sentence
4528,龍,kanji
4529,籠,kanji
4530,敗戦,word
4531,刑務,sentence-component
4532,襲,kanji
4533,教員,word
4534,お前は教員になる決心をしたのか。,sentence
4535,番目,word
4536,1番目が一番良いというわけじゃなかった。,sentence
4537,鑑,kanji
4538,敷地,word
4539,その敷地は軍事上の目的で利用されている。,sentence
4540,広がる,word
4541,この病気はどのようにして広がるのだろうか。,sentence
4542,鬯,radical
4543,裕福な人々と貧しい人々との格差はますます広がっている。,sentence
4544,鬱,kanji
4545,文芸,word
4546,期,word
4547,大統領はほぼ間違いなく2期目を務めるだろうね。,sentence
4548,方面,word
4549,もしかこの方面に来るようなことがあったらお寄りください。,sentence
4550,悩む,word
4551,この問題を解決するのに大変頭を悩ませました。,sentence
4552,施行,word
4553,いつその法律は施行されますか。,sentence
4554,寿司,word
4555,あなたは昨日寿司を食べましたね。,sentence
4556,暮れ,word
4557,キャンプ,word
4558,これだけの量の食料で一週間のキャンプに足りるでしょうか。,sentence
4559,限,word
4560,１時限は何の授業ですか。,sentence
4561,最大限,word
4562,あらゆる機会を最大限に利用するようにせよ。,sentence
4563,濃い,word
4564,お茶が濃すぎるので水を少し加えて下さい。,sentence
4565,有罪,word
4566,すべての証拠は彼の有罪を示している。,sentence
4567,60,sentence-component
4568,1時間は60分です。,sentence
4569,木造,word
4570,その古い家は木造です。,sentence
4571,暢,kanji
4572,流暢,word
4573,あの外国人は何と流暢に日本語を話すのでしょう。,sentence
4574,未定,word
4575,彼の計画はまだ未定だ。,sentence
4576,作物,word
4577,この土地は作物がよく育つ。,sentence
4578,末期,word
4579,その物語の舞台は明治末期の日本である。,sentence
4580,握手,word
4581,その二人の男は紹介されるとすぐにお互いに握手をした。,sentence
4582,本物,word
4583,この絵は本物で通るだろう。,sentence
4584,税,word
4585,その文書は本物でも偽造されたものでもない。,sentence
4586,本質,word
4587,この品には税がかかりますか。,sentence
4588,伝言,word
4589,教育の本質って何だと思う？,sentence
4590,条例,word
4591,あ、思い出した。トムから伝言があるんだよ。,sentence
4592,品物,word
4593,あの店は広い範囲の品物を売っている。,sentence
4594,東部,word
4595,彼は町を出て東部のほうへ行ったらしい。,sentence
4596,シェークスピア,word
4597,「シェイクスピアの小説読んだことある？」「シェイクスピアって小説書いてたっけ？」,sentence
